Date,Store_Id,Item,Product,Size,Predicted_Demand,Projected_Stock,Stock_Status,Initial_Stock,Stock_Level,Orders_Received,Weeks_Of_Supply,Order_Quantity
2025-07-10,104.0,7218073367.0,RED BARON D/D/ SUPREME PIZZA,11.5 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-11,104.0,7218073367.0,RED BARON D/D/ SUPREME PIZZA,11.5 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-12,104.0,7218073367.0,RED BARON D/D/ SUPREME PIZZA,11.5 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-13,104.0,7218073367.0,RED BARON D/D/ SUPREME PIZZA,11.5 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-14,104.0,7218073367.0,RED BARON D/D/ SUPREME PIZZA,11.5 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-15,104.0,7218073367.0,RED BARON D/D/ SUPREME PIZZA,11.5 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-16,104.0,7218073367.0,RED BARON D/D/ SUPREME PIZZA,11.5 OZ.,1,0,Low,0,0,0,0.0,7.0
2025-07-17,104.0,7218073367.0,RED BARON D/D/ SUPREME PIZZA,11.5 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-18,104.0,7218073367.0,RED BARON D/D/ SUPREME PIZZA,11.5 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-19,104.0,7218073367.0,RED BARON D/D/ SUPREME PIZZA,11.5 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-20,104.0,7218073367.0,RED BARON D/D/ SUPREME PIZZA,11.5 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-21,104.0,7218073367.0,RED BARON D/D/ SUPREME PIZZA,11.5 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-22,104.0,7218073367.0,RED BARON D/D/ SUPREME PIZZA,11.5 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-23,104.0,7218073367.0,RED BARON D/D/ SUPREME PIZZA,11.5 OZ.,1,0,Low,0,0,0,0.0,7.0
2025-07-24,104.0,7218073367.0,RED BARON D/D/ SUPREME PIZZA,11.5 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-25,104.0,7218073367.0,RED BARON D/D/ SUPREME PIZZA,11.5 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-26,104.0,7218073367.0,RED BARON D/D/ SUPREME PIZZA,11.5 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-27,104.0,7218073367.0,RED BARON D/D/ SUPREME PIZZA,11.5 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-28,104.0,7218073367.0,RED BARON D/D/ SUPREME PIZZA,11.5 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-29,104.0,7218073367.0,RED BARON D/D/ SUPREME PIZZA,11.5 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-30,104.0,7218073367.0,RED BARON D/D/ SUPREME PIZZA,11.5 OZ.,1,0,Low,0,0,0,0.0,7.0
2025-07-31,104.0,7218073367.0,RED BARON D/D/ SUPREME PIZZA,11.5 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-08-01,104.0,7218073367.0,RED BARON D/D/ SUPREME PIZZA,11.5 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-08-02,104.0,7218073367.0,RED BARON D/D/ SUPREME PIZZA,11.5 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-08-03,104.0,7218073367.0,RED BARON D/D/ SUPREME PIZZA,11.5 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-08-04,104.0,7218073367.0,RED BARON D/D/ SUPREME PIZZA,11.5 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-08-05,104.0,7218073367.0,RED BARON D/D/ SUPREME PIZZA,11.5 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-08-06,104.0,7218073367.0,RED BARON D/D/ SUPREME PIZZA,11.5 OZ.,1,0,Low,0,0,0,0.0,7.0
2025-08-07,104.0,7218073367.0,RED BARON D/D/ SUPREME PIZZA,11.5 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-09,104.0,7465330890.0,JACKS CHEESE PIZZA,13.8 OZ.,1,0,Low,0,0,0,0.0,7.0
2025-07-10,104.0,7465330890.0,JACKS CHEESE PIZZA,13.8 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-11,104.0,7465330890.0,JACKS CHEESE PIZZA,13.8 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-12,104.0,7465330890.0,JACKS CHEESE PIZZA,13.8 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-13,104.0,7465330890.0,JACKS CHEESE PIZZA,13.8 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-14,104.0,7465330890.0,JACKS CHEESE PIZZA,13.8 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-15,104.0,7465330890.0,JACKS CHEESE PIZZA,13.8 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-16,104.0,7465330890.0,JACKS CHEESE PIZZA,13.8 OZ.,1,0,Low,0,0,0,0.0,7.0
2025-07-17,104.0,7465330890.0,JACKS CHEESE PIZZA,13.8 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-18,104.0,7465330890.0,JACKS CHEESE PIZZA,13.8 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-19,104.0,7465330890.0,JACKS CHEESE PIZZA,13.8 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-20,104.0,7465330890.0,JACKS CHEESE PIZZA,13.8 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-21,104.0,7465330890.0,JACKS CHEESE PIZZA,13.8 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-22,104.0,7465330890.0,JACKS CHEESE PIZZA,13.8 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-23,104.0,7465330890.0,JACKS CHEESE PIZZA,13.8 OZ.,1,0,Low,0,0,0,0.0,7.0
2025-07-24,104.0,7465330890.0,JACKS CHEESE PIZZA,13.8 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-25,104.0,7465330890.0,JACKS CHEESE PIZZA,13.8 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-26,104.0,7465330890.0,JACKS CHEESE PIZZA,13.8 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-27,104.0,7465330890.0,JACKS CHEESE PIZZA,13.8 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-28,104.0,7465330890.0,JACKS CHEESE PIZZA,13.8 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-29,104.0,7465330890.0,JACKS CHEESE PIZZA,13.8 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-30,104.0,7465330890.0,JACKS CHEESE PIZZA,13.8 OZ.,1,0,Low,0,0,0,0.0,7.0
2025-07-31,104.0,7465330890.0,JACKS CHEESE PIZZA,13.8 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-08-01,104.0,7465330890.0,JACKS CHEESE PIZZA,13.8 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-08-02,104.0,7465330890.0,JACKS CHEESE PIZZA,13.8 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-08-03,104.0,7465330890.0,JACKS CHEESE PIZZA,13.8 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-08-04,104.0,7465330890.0,JACKS CHEESE PIZZA,13.8 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-08-05,104.0,7465330890.0,JACKS CHEESE PIZZA,13.8 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-08-06,104.0,7465330890.0,JACKS CHEESE PIZZA,13.8 OZ.,1,0,Low,0,0,0,0.0,7.0
2025-08-07,104.0,7465330890.0,JACKS CHEESE PIZZA,13.8 OZ.,1,0,Low,0,0,0,0.0,0.0
2025-07-09,104.0,7465379187.0,JACKS PEPPERONI PIZZA,14.3 OZ,3,0,Low,0,0,0,0.0,33.0
2025-07-10,104.0,7465379187.0,JACKS PEPPERONI PIZZA,14.3 OZ,4,0,Low,0,0,0,0.0,0.0
2025-07-11,104.0,7465379187.0,JACKS PEPPERONI PIZZA,14.3 OZ,6,0,Low,0,0,0,0.0,0.0
2025-07-12,104.0,7465379187.0,JACKS PEPPERONI PIZZA,14.3 OZ,6,0,Low,0,0,0,0.0,0.0
2025-07-13,104.0,7465379187.0,JACKS PEPPERONI PIZZA,14.3 OZ,6,0,Low,0,0,0,0.0,0.0
2025-07-14,104.0,7465379187.0,JACKS PEPPERONI PIZZA,14.3 OZ,5,0,Low,0,0,0,0.0,0.0
2025-07-15,104.0,7465379187.0,JACKS PEPPERONI PIZZA,14.3 OZ,4,0,Low,0,0,0,0.0,0.0
2025-07-16,104.0,7465379187.0,JACKS PEPPERONI PIZZA,14.3 OZ,3,0,Low,0,0,0,0.0,33.0
2025-07-17,104.0,7465379187.0,JACKS PEPPERONI PIZZA,14.3 OZ,4,0,Low,0,0,0,0.0,0.0
2025-07-18,104.0,7465379187.0,JACKS PEPPERONI PIZZA,14.3 OZ,6,0,Low,0,0,0,0.0,0.0
2025-07-19,104.0,7465379187.0,JACKS PEPPERONI PIZZA,14.3 OZ,6,0,Low,0,0,0,0.0,0.0
2025-07-20,104.0,7465379187.0,JACKS PEPPERONI PIZZA,14.3 OZ,6,0,Low,0,0,0,0.0,0.0
2025-07-21,104.0,7465379187.0,JACKS PEPPERONI PIZZA,14.3 OZ,5,0,Low,0,0,0,0.0,0.0
2025-07-22,104.0,7465379187.0,JACKS PEPPERONI PIZZA,14.3 OZ,4,0,Low,0,0,0,0.0,0.0
2025-07-23,104.0,7465379187.0,JACKS PEPPERONI PIZZA,14.3 OZ,3,0,Low,0,0,0,0.0,33.0
2025-07-24,104.0,7465379187.0,JACKS PEPPERONI PIZZA,14.3 OZ,4,0,Low,0,0,0,0.0,0.0
2025-07-25,104.0,7465379187.0,JACKS PEPPERONI PIZZA,14.3 OZ,6,0,Low,0,0,0,0.0,0.0
2025-07-26,104.0,7465379187.0,JACKS PEPPERONI PIZZA,14.3 OZ,6,0,Low,0,0,0,0.0,0.0
2025-07-27,104.0,7465379187.0,JACKS PEPPERONI PIZZA,14.3 OZ,6,0,Low,0,0,0,0.0,0.0
2025-07-28,104.0,7465379187.0,JACKS PEPPERONI PIZZA,14.3 OZ,5,0,Low,0,0,0,0.0,0.0
2025-07-29,104.0,7465379187.0,JACKS PEPPERONI PIZZA,14.3 OZ,4,0,Low,0,0,0,0.0,0.0
2025-07-30,104.0,7465379187.0,JACKS PEPPERONI PIZZA,14.3 OZ,3,0,Low,0,0,0,0.0,33.0
2025-07-31,104.0,7465379187.0,JACKS PEPPERONI PIZZA,14.3 OZ,4,0,Low,0,0,0,0.0,0.0
2025-08-01,104.0,7465379187.0,JACKS PEPPERONI PIZZA,14.3 OZ,6,0,Low,0,0,0,0.0,0.0
2025-08-02,104.0,7465379187.0,JACKS PEPPERONI PIZZA,14.3 OZ,6,0,Low,0,0,0,0.0,0.0
2025-08-03,104.0,7465379187.0,JACKS PEPPERONI PIZZA,14.3 OZ,6,0,Low,0,0,0,0.0,0.0
2025-08-04,104.0,7465379187.0,JACKS PEPPERONI PIZZA,14.3 OZ,5,0,Low,0,0,0,0.0,0.0
2025-08-05,104.0,7465379187.0,JACKS PEPPERONI PIZZA,14.3 OZ,4,0,Low,0,0,0,0.0,0.0
2025-08-06,104.0,7465379187.0,JACKS PEPPERONI PIZZA,14.3 OZ,3,0,Low,0,0,0,0.0,33.0
2025-08-07,104.0,7465379187.0,JACKS PEPPERONI PIZZA,14.3 OZ,4,0,Low,0,0,0,0.0,0.0
2025-07-09,104.0,7570612755.0,PALERMOS THIN CRUST CHEESE,14.5 OZ,1,0,Low,0,0,0,0.0,8.0
2025-07-10,104.0,7570612755.0,PALERMOS THIN CRUST CHEESE,14.5 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-11,104.0,7570612755.0,PALERMOS THIN CRUST CHEESE,14.5 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-12,104.0,7570612755.0,PALERMOS THIN CRUST CHEESE,14.5 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-13,104.0,7570612755.0,PALERMOS THIN CRUST CHEESE,14.5 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-14,104.0,7570612755.0,PALERMOS THIN CRUST CHEESE,14.5 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-15,104.0,7570612755.0,PALERMOS THIN CRUST CHEESE,14.5 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-16,104.0,7570612755.0,PALERMOS THIN CRUST CHEESE,14.5 OZ,1,0,Low,0,0,0,0.0,8.0
2025-07-17,104.0,7570612755.0,PALERMOS THIN CRUST CHEESE,14.5 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-18,104.0,7570612755.0,PALERMOS THIN CRUST CHEESE,14.5 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-19,104.0,7570612755.0,PALERMOS THIN CRUST CHEESE,14.5 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-20,104.0,7570612755.0,PALERMOS THIN CRUST CHEESE,14.5 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-21,104.0,7570612755.0,PALERMOS THIN CRUST CHEESE,14.5 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-22,104.0,7570612755.0,PALERMOS THIN CRUST CHEESE,14.5 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-23,104.0,7570612755.0,PALERMOS THIN CRUST CHEESE,14.5 OZ,1,0,Low,0,0,0,0.0,8.0
2025-07-24,104.0,7570612755.0,PALERMOS THIN CRUST CHEESE,14.5 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-25,104.0,7570612755.0,PALERMOS THIN CRUST CHEESE,14.5 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-26,104.0,7570612755.0,PALERMOS THIN CRUST CHEESE,14.5 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-27,104.0,7570612755.0,PALERMOS THIN CRUST CHEESE,14.5 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-28,104.0,7570612755.0,PALERMOS THIN CRUST CHEESE,14.5 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-29,104.0,7570612755.0,PALERMOS THIN CRUST CHEESE,14.5 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-30,104.0,7570612755.0,PALERMOS THIN CRUST CHEESE,14.5 OZ,1,0,Low,0,0,0,0.0,8.0
2025-07-31,104.0,7570612755.0,PALERMOS THIN CRUST CHEESE,14.5 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-01,104.0,7570612755.0,PALERMOS THIN CRUST CHEESE,14.5 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-02,104.0,7570612755.0,PALERMOS THIN CRUST CHEESE,14.5 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-03,104.0,7570612755.0,PALERMOS THIN CRUST CHEESE,14.5 OZ,2,0,Low,0,0,0,0.0,0.0
2025-08-04,104.0,7570612755.0,PALERMOS THIN CRUST CHEESE,14.5 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-05,104.0,7570612755.0,PALERMOS THIN CRUST CHEESE,14.5 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-06,104.0,7570612755.0,PALERMOS THIN CRUST CHEESE,14.5 OZ,1,0,Low,0,0,0,0.0,8.0
2025-08-07,104.0,7570612755.0,PALERMOS THIN CRUST CHEESE,14.5 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-09,104.0,7570612756.0,PALERMOS THIN CRUST PEPPERONI,15.4 OZ,2,0,Low,0,0,0,0.0,15.0
2025-07-10,104.0,7570612756.0,PALERMOS THIN CRUST PEPPERONI,15.4 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-11,104.0,7570612756.0,PALERMOS THIN CRUST PEPPERONI,15.4 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-12,104.0,7570612756.0,PALERMOS THIN CRUST PEPPERONI,15.4 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-13,104.0,7570612756.0,PALERMOS THIN CRUST PEPPERONI,15.4 OZ,3,0,Low,0,0,0,0.0,0.0
2025-07-14,104.0,7570612756.0,PALERMOS THIN CRUST PEPPERONI,15.4 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-15,104.0,7570612756.0,PALERMOS THIN CRUST PEPPERONI,15.4 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-16,104.0,7570612756.0,PALERMOS THIN CRUST PEPPERONI,15.4 OZ,2,0,Low,0,0,0,0.0,15.0
2025-07-17,104.0,7570612756.0,PALERMOS THIN CRUST PEPPERONI,15.4 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-18,104.0,7570612756.0,PALERMOS THIN CRUST PEPPERONI,15.4 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-19,104.0,7570612756.0,PALERMOS THIN CRUST PEPPERONI,15.4 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-20,104.0,7570612756.0,PALERMOS THIN CRUST PEPPERONI,15.4 OZ,3,0,Low,0,0,0,0.0,0.0
2025-07-21,104.0,7570612756.0,PALERMOS THIN CRUST PEPPERONI,15.4 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-22,104.0,7570612756.0,PALERMOS THIN CRUST PEPPERONI,15.4 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-23,104.0,7570612756.0,PALERMOS THIN CRUST PEPPERONI,15.4 OZ,2,0,Low,0,0,0,0.0,15.0
2025-07-24,104.0,7570612756.0,PALERMOS THIN CRUST PEPPERONI,15.4 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-25,104.0,7570612756.0,PALERMOS THIN CRUST PEPPERONI,15.4 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-26,104.0,7570612756.0,PALERMOS THIN CRUST PEPPERONI,15.4 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-27,104.0,7570612756.0,PALERMOS THIN CRUST PEPPERONI,15.4 OZ,3,0,Low,0,0,0,0.0,0.0
2025-07-28,104.0,7570612756.0,PALERMOS THIN CRUST PEPPERONI,15.4 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-29,104.0,7570612756.0,PALERMOS THIN CRUST PEPPERONI,15.4 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-30,104.0,7570612756.0,PALERMOS THIN CRUST PEPPERONI,15.4 OZ,2,0,Low,0,0,0,0.0,15.0
2025-07-31,104.0,7570612756.0,PALERMOS THIN CRUST PEPPERONI,15.4 OZ,2,0,Low,0,0,0,0.0,0.0
2025-08-01,104.0,7570612756.0,PALERMOS THIN CRUST PEPPERONI,15.4 OZ,2,0,Low,0,0,0,0.0,0.0
2025-08-02,104.0,7570612756.0,PALERMOS THIN CRUST PEPPERONI,15.4 OZ,2,0,Low,0,0,0,0.0,0.0
2025-08-03,104.0,7570612756.0,PALERMOS THIN CRUST PEPPERONI,15.4 OZ,3,0,Low,0,0,0,0.0,0.0
2025-08-04,104.0,7570612756.0,PALERMOS THIN CRUST PEPPERONI,15.4 OZ,2,0,Low,0,0,0,0.0,0.0
2025-08-05,104.0,7570612756.0,PALERMOS THIN CRUST PEPPERONI,15.4 OZ,2,0,Low,0,0,0,0.0,0.0
2025-08-06,104.0,7570612756.0,PALERMOS THIN CRUST PEPPERONI,15.4 OZ,2,0,Low,0,0,0,0.0,15.0
2025-08-07,104.0,7570612756.0,PALERMOS THIN CRUST PEPPERONI,15.4 OZ,2,0,Low,0,0,0,0.0,0.0
2025-07-09,104.0,7570612758.0,PALERMOS THIN CRUST COMBO,16.3 OZ,1,0,Low,0,0,0,0.0,7.0
2025-07-10,104.0,7570612758.0,PALERMOS THIN CRUST COMBO,16.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-11,104.0,7570612758.0,PALERMOS THIN CRUST COMBO,16.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-12,104.0,7570612758.0,PALERMOS THIN CRUST COMBO,16.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-13,104.0,7570612758.0,PALERMOS THIN CRUST COMBO,16.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-14,104.0,7570612758.0,PALERMOS THIN CRUST COMBO,16.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-15,104.0,7570612758.0,PALERMOS THIN CRUST COMBO,16.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-16,104.0,7570612758.0,PALERMOS THIN CRUST COMBO,16.3 OZ,1,0,Low,0,0,0,0.0,7.0
2025-07-17,104.0,7570612758.0,PALERMOS THIN CRUST COMBO,16.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-18,104.0,7570612758.0,PALERMOS THIN CRUST COMBO,16.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-19,104.0,7570612758.0,PALERMOS THIN CRUST COMBO,16.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-20,104.0,7570612758.0,PALERMOS THIN CRUST COMBO,16.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-21,104.0,7570612758.0,PALERMOS THIN CRUST COMBO,16.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-22,104.0,7570612758.0,PALERMOS THIN CRUST COMBO,16.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-23,104.0,7570612758.0,PALERMOS THIN CRUST COMBO,16.3 OZ,1,0,Low,0,0,0,0.0,7.0
2025-07-24,104.0,7570612758.0,PALERMOS THIN CRUST COMBO,16.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-25,104.0,7570612758.0,PALERMOS THIN CRUST COMBO,16.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-26,104.0,7570612758.0,PALERMOS THIN CRUST COMBO,16.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-27,104.0,7570612758.0,PALERMOS THIN CRUST COMBO,16.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-28,104.0,7570612758.0,PALERMOS THIN CRUST COMBO,16.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-29,104.0,7570612758.0,PALERMOS THIN CRUST COMBO,16.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-30,104.0,7570612758.0,PALERMOS THIN CRUST COMBO,16.3 OZ,1,0,Low,0,0,0,0.0,7.0
2025-07-31,104.0,7570612758.0,PALERMOS THIN CRUST COMBO,16.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-01,104.0,7570612758.0,PALERMOS THIN CRUST COMBO,16.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-02,104.0,7570612758.0,PALERMOS THIN CRUST COMBO,16.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-03,104.0,7570612758.0,PALERMOS THIN CRUST COMBO,16.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-04,104.0,7570612758.0,PALERMOS THIN CRUST COMBO,16.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-05,104.0,7570612758.0,PALERMOS THIN CRUST COMBO,16.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-06,104.0,7570612758.0,PALERMOS THIN CRUST COMBO,16.3 OZ,1,0,Low,0,0,0,0.0,7.0
2025-08-07,104.0,7570612758.0,PALERMOS THIN CRUST COMBO,16.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-09,104.0,7570615101.0,SCM SICILIAN HOLY PEPPERONI,22.3 OZ,1,0,Low,0,0,0,0.0,7.0
2025-07-10,104.0,7570615101.0,SCM SICILIAN HOLY PEPPERONI,22.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-11,104.0,7570615101.0,SCM SICILIAN HOLY PEPPERONI,22.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-12,104.0,7570615101.0,SCM SICILIAN HOLY PEPPERONI,22.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-13,104.0,7570615101.0,SCM SICILIAN HOLY PEPPERONI,22.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-14,104.0,7570615101.0,SCM SICILIAN HOLY PEPPERONI,22.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-15,104.0,7570615101.0,SCM SICILIAN HOLY PEPPERONI,22.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-16,104.0,7570615101.0,SCM SICILIAN HOLY PEPPERONI,22.3 OZ,1,0,Low,0,0,0,0.0,7.0
2025-07-17,104.0,7570615101.0,SCM SICILIAN HOLY PEPPERONI,22.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-18,104.0,7570615101.0,SCM SICILIAN HOLY PEPPERONI,22.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-19,104.0,7570615101.0,SCM SICILIAN HOLY PEPPERONI,22.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-20,104.0,7570615101.0,SCM SICILIAN HOLY PEPPERONI,22.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-21,104.0,7570615101.0,SCM SICILIAN HOLY PEPPERONI,22.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-22,104.0,7570615101.0,SCM SICILIAN HOLY PEPPERONI,22.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-23,104.0,7570615101.0,SCM SICILIAN HOLY PEPPERONI,22.3 OZ,1,0,Low,0,0,0,0.0,7.0
2025-07-24,104.0,7570615101.0,SCM SICILIAN HOLY PEPPERONI,22.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-25,104.0,7570615101.0,SCM SICILIAN HOLY PEPPERONI,22.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-26,104.0,7570615101.0,SCM SICILIAN HOLY PEPPERONI,22.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-27,104.0,7570615101.0,SCM SICILIAN HOLY PEPPERONI,22.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-28,104.0,7570615101.0,SCM SICILIAN HOLY PEPPERONI,22.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-29,104.0,7570615101.0,SCM SICILIAN HOLY PEPPERONI,22.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-30,104.0,7570615101.0,SCM SICILIAN HOLY PEPPERONI,22.3 OZ,1,0,Low,0,0,0,0.0,7.0
2025-07-31,104.0,7570615101.0,SCM SICILIAN HOLY PEPPERONI,22.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-01,104.0,7570615101.0,SCM SICILIAN HOLY PEPPERONI,22.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-02,104.0,7570615101.0,SCM SICILIAN HOLY PEPPERONI,22.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-03,104.0,7570615101.0,SCM SICILIAN HOLY PEPPERONI,22.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-04,104.0,7570615101.0,SCM SICILIAN HOLY PEPPERONI,22.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-05,104.0,7570615101.0,SCM SICILIAN HOLY PEPPERONI,22.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-08-06,104.0,7570615101.0,SCM SICILIAN HOLY PEPPERONI,22.3 OZ,1,0,Low,0,0,0,0.0,7.0
2025-08-07,104.0,7570615101.0,SCM SICILIAN HOLY PEPPERONI,22.3 OZ,1,0,Low,0,0,0,0.0,0.0
2025-07-09,104.0,7570615103.0,SCM SICILIAN SUPREMUS MAXIUMS,25 OZ,0,0,Low,0,0,0,0.0,3.0
